Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
matrix;smith_waterman.c;166;3.615527391433716;0-6;Random bit-flip
x_num;smith_waterman.c;156;0.5951039791107178;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.5300729274749756;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7980859279632568;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.9383373260498047;0-6;Random bit-flip
str_y;smith_waterman.c;156;6.029491901397705;0-6;Random bit-flip
alignmentB;smith_waterman.c;253;1.524897575378418;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.5832617282867432;0-6;Random bit-flip
x_num;smith_waterman.c;156;0.6223068237304688;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.3460350036621094;0-6;Random bit-flip
x_num;smith_waterman.c;156;0.9330441951751709;0-6;Random bit-flip
answer;smith_waterman.c;355;2.577714681625366;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.0776619911193848;0-6;Random bit-flip
i;smith_waterman.c;168;0.387645959854126;0-6;Random bit-flip
x_num;smith_waterman.c;156;0.6875994205474854;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.7765207290649414;0-6;Random bit-flip
str_x;smith_waterman.c;156;2.5521399974823;0-6;Random bit-flip
answer;smith_waterman.c;355;1.6307621002197266;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.2053320407867432;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.8034920692443848;0-6;Random bit-flip
j;smith_waterman.c;177;1.483982801437378;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.1334848403930664;0-6;Random bit-flip
str_y;smith_waterman.c;156;1.5323245525360107;0-6;Random bit-flip
str_x;smith_waterman.c;156;0.8022387027740479;0-6;Random bit-flip
j;smith_waterman.c;177;0.7172174453735352;0-6;Random bit-flip
x_num;smith_waterman.c;156;4.980904817581177;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.3780078887939453;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.050283193588257;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.5483307838439941;0-6;Random bit-flip
__GI__dl_argv;rtld.c;83;0.6655502319335938;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.4755978584289551;0-6;Random bit-flip
i;smith_waterman.c;168;1.8621301651000977;0-6;Random bit-flip
x_num;smith_waterman.c;156;3.113954782485962;0-6;Random bit-flip
str_x;smith_waterman.c;156;2.404146671295166;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.2976410388946533;0-6;Random bit-flip
matrix;smith_waterman.c;166;4.248427629470825;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.402843475341797;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.085564136505127;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.41890811920166016;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.1834747791290283;0-6;Random bit-flip
y_num;smith_waterman.c;156;0.8518664836883545;0-6;Random bit-flip
x_num;smith_waterman.c;156;3.0944998264312744;0-6;Random bit-flip
answer;smith_waterman.c;355;2.725512981414795;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1379969120025635;0-6;Random bit-flip
str_y;smith_waterman.c;374;0.9469189643859863;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.9948551654815674;0-6;Random bit-flip
answer;smith_waterman.c;355;1.2613792419433594;0-6;Random bit-flip
x_num;smith_waterman.c;156;3.2778842449188232;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.443758249282837;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.41719913482666;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.8972852230072021;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.6192708015441895;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.254425287246704;0-6;Random bit-flip
j;smith_waterman.c;177;4.369885206222534;0-6;Random bit-flip
answer;smith_waterman.c;355;2.3644275665283203;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.3717248439788818;0-6;Random bit-flip
str_x;smith_waterman.c;373;0.7678887844085693;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.2973346710205078;0-6;Random bit-flip
str_x;smith_waterman.c;373;4.205636024475098;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.4702117443084717;0-6;Random bit-flip
str_x;smith_waterman.c;156;3.73756742477417;0-6;Random bit-flip
str_y;smith_waterman.c;374;0.538477897644043;0-6;Random bit-flip
_rtld_global_ro;rtld.c;259;1.00126314163208;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.3433947563171387;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.8607561588287354;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.9742069244384766;0-6;Random bit-flip
__GI__dl_argv;rtld.c;83;1.102982997894287;0-6;Random bit-flip
str_y;smith_waterman.c;374;4.6461639404296875;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1705074310302734;0-6;Random bit-flip
str_x;smith_waterman.c;373;0.8579256534576416;0-6;Random bit-flip
str_y;smith_waterman.c;156;1.9559268951416016;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.1345105171203613;0-6;Random bit-flip
j;smith_waterman.c;177;1.9784541130065918;0-6;Random bit-flip
i;smith_waterman.c;168;1.369781494140625;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.2176027297973633;0-6;Random bit-flip
i;smith_waterman.c;168;1.223022222518921;0-6;Random bit-flip
i;smith_waterman.c;168;1.9286348819732666;0-6;Random bit-flip
i;smith_waterman.c;168;3.029064893722534;0-6;Random bit-flip
str_y;smith_waterman.c;374;0.46529579162597656;0-6;Random bit-flip
j;smith_waterman.c;177;1.1986653804779053;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.0155138969421387;0-6;Random bit-flip
str_y;smith_waterman.c;374;2.1590099334716797;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.2565388679504395;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;2.461259365081787;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.5418579578399658;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.4520511627197266;0-6;Random bit-flip
str_y;smith_waterman.c;156;1.1236851215362549;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.1517415046691895;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.30591797828674316;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.42478227615356445;0-6;Random bit-flip
alignmentB;smith_waterman.c;253;3.9651072025299072;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.6413443088531494;0-6;Random bit-flip
y_num;smith_waterman.c;156;4.140267610549927;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;3.3385419845581055;0-6;Random bit-flip
i;smith_waterman.c;168;5.204695701599121;0-6;Random bit-flip
y_num;smith_waterman.c;156;2.907074451446533;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.33536744117736816;0-6;Random bit-flip
matrix;smith_waterman.c;166;3.9651827812194824;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.2314512729644775;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7997932434082031;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.4100508689880371;0-6;Random bit-flip
y_num;smith_waterman.c;156;0.7952959537506104;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.6047577857971191;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.4556910991668701;0-6;Random bit-flip
answer;smith_waterman.c;355;2.4714725017547607;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.0351378917694092;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.7115478515625;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.8707921504974365;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;1.6857645511627197;0-6;Random bit-flip
i;smith_waterman.c;168;1.9353928565979004;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.7622244358062744;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.294020414352417;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.212076187133789;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;5.080411911010742;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.398192882537842;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.3068969249725342;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.9512965679168701;0-6;Random bit-flip
y_num;smith_waterman.c;156;0.95216965675354;0-6;Random bit-flip
i;smith_waterman.c;168;2.625539779663086;0-6;Random bit-flip
_rtld_global_ro;rtld.c;259;0.2789292335510254;0-6;Random bit-flip
i;smith_waterman.c;168;0.7734293937683105;0-6;Random bit-flip
y_num;smith_waterman.c;156;4.676189661026001;0-6;Random bit-flip
i;smith_waterman.c;168;1.3231308460235596;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.789884090423584;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.2196955680847168;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.3706538677215576;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.4842002391815186;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.7857413291931152;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.6156628131866455;0-6;Random bit-flip
i;smith_waterman.c;168;0.599379301071167;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.49556565284729004;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.9402761459350586;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.85660982131958;0-6;Random bit-flip
i;smith_waterman.c;168;1.7483878135681152;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.4155569076538086;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.199415445327759;0-6;Random bit-flip
__GI__dl_argv;rtld.c;83;1.160780906677246;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;2.716993570327759;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7284145355224609;0-6;Random bit-flip
str_y;smith_waterman.c;374;2.173671245574951;0-6;Random bit-flip
str_x;smith_waterman.c;373;4.228849172592163;0-6;Random bit-flip
y_num;smith_waterman.c;156;2.606961965560913;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.4436252117156982;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.2970771789550781;0-6;Random bit-flip
answer;smith_waterman.c;355;1.6551473140716553;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.6078736782073975;0-6;Random bit-flip
matrix;smith_waterman.c;166;0.8042726516723633;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.461376905441284;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;1.3257238864898682;0-6;Random bit-flip
str_y;smith_waterman.c;374;2.091879367828369;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.5469257831573486;0-6;Random bit-flip
i;smith_waterman.c;168;4.192584991455078;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.4008865356445312;0-6;Random bit-flip
i;smith_waterman.c;168;0.809833288192749;0-6;Random bit-flip
i;smith_waterman.c;168;1.1984813213348389;0-6;Random bit-flip
j;smith_waterman.c;177;1.5723958015441895;0-6;Random bit-flip
answer;smith_waterman.c;355;1.4988563060760498;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.3194169998168945;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.6262669563293457;0-6;Random bit-flip
y_num;smith_waterman.c;156;4.010992527008057;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;1.7683038711547852;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.1409633159637451;0-6;Random bit-flip
_rtld_global;rtld.c;231;0.9672775268554688;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.31680965423584;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.3555457592010498;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.4028520584106445;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.2477545738220215;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.6236650943756104;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.9056878089904785;0-6;Random bit-flip
_rtld_global;rtld.c;231;1.1803340911865234;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.0796785354614258;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.2629592418670654;0-6;Random bit-flip
i;smith_waterman.c;168;1.1864690780639648;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.3502984046936035;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.9928805828094482;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.6738572120666504;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.5066859722137451;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;2.7900097370147705;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.1076059341430664;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.2561910152435303;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.62369441986084;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.7133758068084717;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;1.8082451820373535;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.909134864807129;0-6;Random bit-flip
x_num;smith_waterman.c;156;1.907857894897461;0-6;Random bit-flip
i;smith_waterman.c;168;4.055892705917358;0-6;Random bit-flip
x_num;smith_waterman.c;156;3.644519090652466;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;1.5932302474975586;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.8167543411254883;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.7749686241149902;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;1.1714632511138916;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.800762414932251;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.7903437614440918;0-6;Random bit-flip
str_x;smith_waterman.c;373;2.132756233215332;0-6;Random bit-flip
str_y;smith_waterman.c;374;0.6998515129089355;0-6;Random bit-flip
matrix;smith_waterman.c;166;2.0496456623077393;0-6;Random bit-flip
answer;smith_waterman.c;355;3.3977577686309814;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.7186567783355713;0-6;Random bit-flip
i;smith_waterman.c;168;3.0050432682037354;0-6;Random bit-flip
__GI__dl_argv;rtld.c;83;0.4723086357116699;0-6;Random bit-flip
str_x;smith_waterman.c;373;3.4979443550109863;0-6;Random bit-flip
alignmentB;smith_waterman.c;253;5.029637813568115;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.6086106300354004;0-6;Random bit-flip
j;smith_waterman.c;177;0.8927185535430908;0-6;Random bit-flip
x_num;smith_waterman.c;156;3.3204119205474854;0-6;Random bit-flip
j;smith_waterman.c;177;1.7279398441314697;0-6;Random bit-flip
i;smith_waterman.c;168;1.4795522689819336;0-6;Random bit-flip
str_y;smith_waterman.c;374;0.9511792659759521;0-6;Random bit-flip
str_x;smith_waterman.c;156;2.139822244644165;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.5152344703674316;0-6;Random bit-flip
i;smith_waterman.c;168;1.358699083328247;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.0485484600067139;0-6;Random bit-flip
y_num;smith_waterman.c;156;2.2199878692626953;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;3.9654266834259033;0-6;Random bit-flip
str_y;smith_waterman.c;374;4.43665623664856;0-6;Random bit-flip
answer;smith_waterman.c;355;0.7121462821960449;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.5863349437713623;0-6;Random bit-flip
alignmentB;smith_waterman.c;253;0.6322629451751709;0-6;Random bit-flip
str_x;smith_waterman.c;373;1.0269498825073242;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.9721276760101318;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;4.874756574630737;0-6;Random bit-flip
y_num;smith_waterman.c;156;4.025573968887329;0-6;Random bit-flip
j;smith_waterman.c;177;1.4354491233825684;0-6;Random bit-flip
matrix;smith_waterman.c;166;1.7762467861175537;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;0.7468032836914062;0-6;Random bit-flip
str_x;smith_waterman.c;156;1.2055833339691162;0-6;Random bit-flip
str_y;smith_waterman.c;156;0.6858644485473633;0-6;Random bit-flip
answer;smith_waterman.c;355;1.5163414478302002;0-6;Random bit-flip
fpy;smith_waterman.c;366;1.2022266387939453;0-6;Random bit-flip
user_entry;../elf/dl-sysdep.c;91;0.4627068042755127;0-6;Random bit-flip
i;smith_waterman.c;168;2.160972833633423;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;3.9730348587036133;0-6;Random bit-flip
y_num;smith_waterman.c;156;2.907331943511963;0-6;Random bit-flip
alignmentAcopy;smith_waterman.c;253;0.3744029998779297;0-6;Random bit-flip
x_num;smith_waterman.c;156;2.69207763671875;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.358325481414795;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.8617315292358398;0-6;Random bit-flip
str_y;smith_waterman.c;156;2.591125965118408;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.6772167682647705;0-6;Random bit-flip
str_y;smith_waterman.c;374;1.0403943061828613;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;1.160775899887085;0-6;Random bit-flip
y_num;smith_waterman.c;156;3.1817362308502197;0-6;Random bit-flip
_dl_skip_args;rtld.c;84;0.3460845947265625;0-6;Random bit-flip
i;smith_waterman.c;168;3.9857676029205322;0-6;Random bit-flip
j;smith_waterman.c;177;1.1020491123199463;0-6;Random bit-flip
str_x;smith_waterman.c;373;3.130007743835449;0-6;Random bit-flip
answer;smith_waterman.c;355;1.5110044479370117;0-6;Random bit-flip
__GI__dl_argv;rtld.c;83;0.8539822101593018;0-6;Random bit-flip
_rtld_global;rtld.c;231;0.4166600704193115;0-6;Random bit-flip
j;smith_waterman.c;177;3.459848642349243;0-6;Random bit-flip
str_y;smith_waterman.c;374;3.6257214546203613;0-6;Random bit-flip
str_y;smith_waterman.c;156;1.4857149124145508;0-6;Random bit-flip
y_num;smith_waterman.c;156;1.4679827690124512;0-6;Random bit-flip
j;smith_waterman.c;177;1.8708019256591797;0-6;Random bit-flip
alignmentB;smith_waterman.c;253;1.2484991550445557;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.367239236831665;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.002087116241455;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.7067153453826904;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.9696066379547119;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.5523347854614258;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;4.402757406234741;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.0363836288452148;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.6344079971313477;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.4264626502990723;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.7415347099304199;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.7026047706604004;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.119028329849243;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.8767406940460205;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.7563531398773193;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.123805284500122;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.082199811935425;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.8004417419433594;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.9842863082885742;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.2778494358062744;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.486137866973877;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.183274984359741;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.8853282928466797;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.00713849067688;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.509960651397705;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.3915600776672363;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.142721176147461;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.807619333267212;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.691850423812866;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.88773775100708;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.4813218116760254;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.2404932975769043;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.2486963272094727;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.3371694087982178;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.9150702953338623;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.7828223705291748;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.4637451171875;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.989027976989746;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.3304381370544434;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.0079011917114258;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.973339319229126;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.6889655590057373;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.129101514816284;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.6652915477752686;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.8414037227630615;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.039045810699463;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.0526278018951416;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.4228837490081787;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;4.151734828948975;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.0623021125793457;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.791759967803955;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.399610996246338;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.1897637844085693;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.7288932800292969;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.9648442268371582;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.127288818359375;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.5921154022216797;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.0764079093933105;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.38580322265625;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.474219799041748;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.43271803855896;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.251286029815674;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.301069974899292;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.1345453262329102;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.24993896484375;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.0177786350250244;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.7959229946136475;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.949265718460083;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.7816646099090576;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.0152018070220947;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.199423313140869;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.42052268981933594;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.455411195755005;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.9941997528076172;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.3722970485687256;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.228142261505127;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.1274163722991943;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.7962775230407715;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.0684189796447754;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;0.8648619651794434;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.1049003601074219;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;4.9593822956085205;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.9796781539916992;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.114107370376587;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.8421964645385742;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;3.3417067527770996;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.0287792682647705;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;2.2991092205047607;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;4.002333164215088;0-6;Random bit-flip
output_file_name;smith_waterman.c;15;1.4166924953460693;0-6;Random bit-flip
