Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
str_y;smith_waterman.c;79;2.0211737155914307;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.395822525024414;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.5963737964630127;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.011265754699707;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.7762191295623779;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.3214616775512695;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.7103519439697266;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;2.330997943878174;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.1677660942077637;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.5963804721832275;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.1549758911132812;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.9459187984466553;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;0.775824785232544;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6554625034332275;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.5352671146392822;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.7161431312561035;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.1633048057556152;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.2107040882110596;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.165862798690796;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.5307767391204834;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.4790329933166504;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.36993670463562;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.0951344966888428;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.4494051933288574;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;2.4549765586853027;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.407864570617676;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.0891380310058594;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.6397433280944824;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8911483287811279;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.8799309730529785;0-6;Single bit-flip
match_score;smith_waterman.c;7;2.427919864654541;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.9480202198028564;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.1036193370819092;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0871539115905762;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.9231059551239014;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.3214695453643799;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6309740543365479;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.6761627197265625;0-6;Single bit-flip
str_y;smith_waterman.c;79;1.8366787433624268;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.1559605598449707;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.7038230895996094;0-6;Single bit-flip
match_score;smith_waterman.c;7;1.4398906230926514;0-6;Single bit-flip
str_x;smith_waterman.c;79;0.9162602424621582;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.1713297367095947;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.6393330097198486;0-6;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0754101276397705;0-6;Single bit-flip
gap_score;smith_waterman.c;9;2.310431480407715;0-6;Single bit-flip
gap_score;smith_waterman.c;9;0.5679399967193604;0-6;Single bit-flip
