Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
match_score;smith_waterman.c;7;0.9191186428070068;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0960707664489746;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.1362695693969727;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0354177951812744;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.729210615158081;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.279982089996338;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.49400806427001953;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.743919849395752;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.593451738357544;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0387718677520752;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3419058322906494;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.41445446014404297;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.4848580360412598;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2400367259979248;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.5306367874145508;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.4368593692779541;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5175557136535645;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.013204574584961;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.9968643188476562;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.686762809753418;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2138705253601074;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.35483622550964355;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.716672658920288;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.3472909927368164;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8914594650268555;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.4199771881103516;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.2143278121948242;0-2;Random bit-flip
fpy;smith_waterman.c;278;1.010408878326416;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0010106563568115;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.5954170227050781;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.1245908737182617;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.5345814228057861;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.8291144371032715;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.27710390090942383;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8930411338806152;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.0371382236480713;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.6330032348632812;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.65822434425354;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.7968816757202148;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.7987587451934814;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8648953437805176;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.451202392578125;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1293442249298096;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0740034580230713;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.30303955078125;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8352043628692627;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2065296173095703;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0514698028564453;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.6648941040039062;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.567751407623291;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0534405708312988;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.553917646408081;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.589611291885376;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9681441783905029;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.017169713973999;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6657607555389404;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.3281912803649902;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5530261993408203;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.159994125366211;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.6141784191131592;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.7438974380493164;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5836105346679688;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.4292311668395996;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1798627376556396;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.5142807960510254;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7653717994689941;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.7319941520690918;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.8864924907684326;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.4735138416290283;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.5794909000396729;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.112079381942749;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.548046350479126;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.861706018447876;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2578954696655273;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.9296205043792725;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0378930568695068;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.4808382987976074;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1985762119293213;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1944174766540527;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6680693626403809;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.4492218494415283;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.4375252723693848;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.8959043025970459;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6521179676055908;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.778092861175537;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.4597837924957275;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.9011976718902588;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.7329521179199219;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2135372161865234;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5743381977081299;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.7882091999053955;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.06111741065979;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0689599514007568;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5533449649810791;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3596177101135254;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6909091472625732;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.0361080169677734;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6018359661102295;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.4351768493652344;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.3565242290496826;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.2274508476257324;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9150428771972656;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.9131090641021729;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2976937294006348;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.49212646484375;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.158188819885254;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.351851463317871;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5780656337738037;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.450788974761963;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9781973361968994;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.7961328029632568;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2216792106628418;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.7526755332946777;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1006433963775635;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8219113349914551;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.5618367195129395;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6799399852752686;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.310394287109375;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.4409215450286865;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.861504077911377;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.571089744567871;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1318788528442383;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.5591106414794922;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.654174566268921;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.9072046279907227;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1581053733825684;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.3860723972320557;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0867137908935547;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3427817821502686;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6986479759216309;0-2;Random bit-flip
gap_score;smith_waterman.c;9;2.0259745121002197;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9454977512359619;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.550252914428711;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9482691287994385;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8170993328094482;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2849407196044922;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.7482984066009521;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.5108809471130371;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.2447633743286133;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.523695707321167;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.8847777843475342;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9115066528320312;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.248338222503662;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.5558130741119385;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.5848751068115234;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7554824352264404;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9219033718109131;0-2;Random bit-flip
fpy;smith_waterman.c;278;0.9562497138977051;0-2;Random bit-flip
fo;smith_waterman.c;278;1.502112627029419;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5103390216827393;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0075597763061523;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.175501823425293;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1754591464996338;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.6116430759429932;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8675117492675781;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0563569068908691;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2170538902282715;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0868489742279053;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.8122429847717285;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.604447841644287;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.5755796432495117;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.47731995582580566;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.098679542541504;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.1614220142364502;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0855998992919922;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.8334918022155762;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.2363970279693604;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.44400548934936523;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7410545349121094;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.9613068103790283;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0761117935180664;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1428284645080566;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.1328697204589844;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.154144525527954;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.39896464347839355;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.1570467948913574;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9148390293121338;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3276283740997314;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5087013244628906;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.763866662979126;0-2;Random bit-flip
fpy;smith_waterman.c;278;0.7056894302368164;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9261140823364258;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1693973541259766;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2503037452697754;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6640810966491699;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.4531328678131104;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9331178665161133;0-2;Random bit-flip
gap_score;smith_waterman.c;9;2.012723445892334;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.285381555557251;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.713223934173584;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.8459656238555908;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.1501421928405762;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.241511344909668;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9561729431152344;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2554771900177002;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9102039337158203;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2112770080566406;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.39813804626464844;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9346969127655029;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.3863155841827393;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.766197681427002;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.445631742477417;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.1548936367034912;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.4003756046295166;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9346108436584473;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.5618622303009033;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.6083874702453613;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9449450969696045;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2192182540893555;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2392680644989014;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.261566162109375;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9524424076080322;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.6556603908538818;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.0164875984191895;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.32794761657714844;0-2;Random bit-flip
fo;smith_waterman.c;278;1.5391771793365479;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.2188668251037598;0-2;Random bit-flip
fpy;smith_waterman.c;278;0.5971875190734863;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.5417327880859375;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1637258529663086;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9723432064056396;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.5632588863372803;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.6816668510437012;0-2;Random bit-flip
gap_score;smith_waterman.c;9;2.4504354000091553;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.3442986011505127;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.5357673168182373;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.2598628997802734;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3186464309692383;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.6439900398254395;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8218085765838623;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9787981510162354;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.48429179191589355;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8741660118103027;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.5751128196716309;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7136459350585938;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.7627577781677246;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1675810813903809;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.8233020305633545;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.6439523696899414;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.109778881072998;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.36381983757019043;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2050416469573975;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.2612018585205078;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.0327153205871582;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9714655876159668;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.313511848449707;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.8402073383331299;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.516023874282837;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.37497735023498535;0-2;Random bit-flip
fo;smith_waterman.c;79;0.996234655380249;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.698462724685669;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.719757080078125;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.7138617038726807;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.652069091796875;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7148873805999756;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.2985968589782715;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.57020902633667;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2382476329803467;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.6277391910552979;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.0750160217285156;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.2153894901275635;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.9184324741363525;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6276180744171143;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.17417311668396;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5689866542816162;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.005876064300537;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2799510955810547;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.4213378429412842;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.7299914360046387;0-2;Random bit-flip
fpy;smith_waterman.c;278;0.4823775291442871;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1237587928771973;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.5103461742401123;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.913567304611206;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0397522449493408;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.2070503234863281;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.348660945892334;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9975321292877197;0-2;Random bit-flip
fpy;smith_waterman.c;278;1.3088862895965576;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1187102794647217;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.6810917854309082;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7369105815887451;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3127343654632568;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7435872554779053;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3142266273498535;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.4155771732330322;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.217482566833496;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.7270870208740234;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.648003101348877;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1124162673950195;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.0919079780578613;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.7258143424987793;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5190346240997314;0-2;Random bit-flip
fo;smith_waterman.c;79;1.5945169925689697;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.5485091209411621;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7490928173065186;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5309226512908936;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.7339234352111816;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8063914775848389;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.9517350196838379;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9153807163238525;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.6465446949005127;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9645087718963623;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1731886863708496;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.5943503379821777;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.7984955310821533;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.612443208694458;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8724539279937744;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.815718650817871;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.5452818870544434;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8910226821899414;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.304821491241455;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.811882734298706;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.5809848308563232;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.8139300346374512;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.6197898387908936;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8643031120300293;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.4680404663085938;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.3562726974487305;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.5593724250793457;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0420584678649902;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.197218418121338;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.7799532413482666;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.4637365341186523;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9963366985321045;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6502690315246582;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.1766669750213623;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.711961030960083;0-2;Random bit-flip
max_score;smith_waterman.c;93;0.72991943359375;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.8129816055297852;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.4045443534851074;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7660379409790039;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.9519753456115723;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.0124330520629883;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.5530815124511719;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.6652109622955322;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.398308515548706;0-2;Random bit-flip
match_score;smith_waterman.c;7;2.023068428039551;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.9098896980285645;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.37751030921936035;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8283658027648926;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7598769664764404;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.5422241687774658;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1844172477722168;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1004185676574707;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;2.3535513877868652;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.4507308006286621;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1671910285949707;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;1.7956111431121826;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.7495253086090088;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.4012784957885742;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.5542356967926025;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.7525708675384521;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.0084049701690674;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.621788501739502;0-2;Random bit-flip
fpy;smith_waterman.c;278;1.204193115234375;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.6394779682159424;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.4105300903320312;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.7639427185058594;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.2113263607025146;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.8211665153503418;0-2;Random bit-flip
match_score;smith_waterman.c;7;0.6806385517120361;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.9416673183441162;0-2;Random bit-flip
fpy;smith_waterman.c;278;0.43556952476501465;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0462687015533447;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.4476501941680908;0-2;Random bit-flip
gap_score;smith_waterman.c;9;0.41364550590515137;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.3348731994628906;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.1635515689849854;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.0632867813110352;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6993494033813477;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.305755853652954;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1760354042053223;0-2;Random bit-flip
mismatch_score;smith_waterman.c;8;0.6992654800415039;0-2;Random bit-flip
match_score;smith_waterman.c;7;1.1673860549926758;0-2;Random bit-flip
gap_score;smith_waterman.c;9;1.0931651592254639;0-2;Random bit-flip
max_score;smith_waterman.c;93;1.8683934211730957;0-2;Random bit-flip
